Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
1234.000,675,0.726,0.726091
1234.000,675,0.726,0.726091
1250.000,675,0.726,0.726091
1250.000,675,0.726,0.726091
1250.000,676,0.727,0.726091
1265.000,675,0.726,0.726182
1265.000,675,0.726,0.726182
1265.000,675,0.726,0.726182
1281.000,675,0.726,0.726182
1281.000,675,0.726,0.726182
1281.000,676,0.727,0.726091
1296.000,675,0.726,0.726091
1296.000,675,0.726,0.726091
1296.000,675,0.726,0.726091
1312.000,675,0.726,0.726182
1312.000,675,0.726,0.726182
1312.000,675,0.726,0.726091
1328.000,675,0.726,0.726091
1328.000,675,0.726,0.726091
1328.000,676,0.727,0.726091
1343.000,675,0.726,0.726091
1343.000,675,0.726,0.726182
1375.000,675,0.726,0.726273
1375.000,675,0.726,0.726273
1375.000,675,0.726,0.726273
1375.000,675,0.726,0.726182
1375.000,676,0.727,0.726273
1375.000,676,0.727,0.726273
1375.000,675,0.726,0.726364
1375.000,675,0.726,0.726455
1390.000,675,0.726,0.726545
1390.000,676,0.727,0.726545
1390.000,675,0.726,0.726455
1406.000,676,0.727,0.726455
1406.000,676,0.727,0.726455
1406.000,676,0.727,0.726455
1421.000,675,0.726,0.726455
1421.000,675,0.726,0.726364
1421.000,676,0.727,0.726455
1437.000,675,0.726,0.726455
1437.000,675,0.726,0.726455
1437.000,675,0.726,0.726455
1453.000,675,0.726,0.726545
1453.000,676,0.727,0.726636
1453.000,676,0.727,0.726636
1468.000,676,0.727,0.726727
1468.000,676,0.727,0.726818
1484.000,676,0.727,0.726909
1484.000,676,0.727,0.727000
1484.000,676,0.727,0.727000
1484.000,676,0.727,0.726909
1500.000,676,0.727,0.726818
1500.000,676,0.727,0.726727
1500.000,676,0.727,0.726727
1515.000,676,0.727,0.726636
1515.000,675,0.726,0.726636
1515.000,675,0.726,0.726636
1531.000,675,0.726,0.726636
1531.000,676,0.727,0.726636
1531.000,675,0.726,0.726636
1546.000,676,0.727,0.726636
1546.000,676,0.727,0.726727
1546.000,676,0.727,0.726818
1546.000,676,0.727,0.726909
1562.000,676,0.727,0.726909
1562.000,676,0.727,0.727000
1562.000,676,0.727,0.727000
1578.000,676,0.727,0.727000
1609.000,676,0.727,0.727000
1609.000,676,0.727,0.727000
1609.000,676,0.727,0.727000
1609.000,676,0.727,0.727000
1609.000,676,0.727,0.727000
1609.000,676,0.727,0.727000
1609.000,676,0.727,0.727000
1609.000,676,0.727,0.727000
1625.000,676,0.727,0.727000
1625.000,676,0.727,0.727000
1625.000,676,0.727,0.727000
1640.000,676,0.727,0.727000
1640.000,676,0.727,0.727000
1640.000,676,0.727,0.727091
1656.000,676,0.727,0.727091
1656.000,676,0.727,0.727091
1656.000,676,0.727,0.727091
1671.000,676,0.727,0.727091
1671.000,677,0.728,0.727091
1671.000,676,0.727,0.727091
1687.000,676,0.727,0.727091
1687.000,676,0.727,0.727091
1687.000,676,0.727,0.727182
1687.000,676,0.727,0.727182
1703.000,676,0.727,0.727091
1703.000,676,0.727,0.727091
1734.000,676,0.727,0.727182
1734.000,677,0.728,0.727182
1734.000,676,0.727,0.727273
1734.000,676,0.727,0.727273
1734.000,676,0.727,0.727273
1734.000,677,0.728,0.727273
1734.000,676,0.727,0.727273
1750.000,677,0.728,0.727182
1750.000,676,0.727,0.727273
1750.000,676,0.727,0.727364
1765.000,676,0.727,0.727455
1765.000,676,0.727,0.727364
1765.000,676,0.727,0.727455
1781.000,677,0.728,0.727364
1781.000,677,0.728,0.727364
1781.000,677,0.728,0.727455
1796.000,676,0.727,0.727455
1796.000,677,0.728,0.727455
1796.000,676,0.727,0.727455
1812.000,676,0.727,0.727455
1812.000,677,0.728,0.727364
1812.000,676,0.727,0.727364
1828.000,676,0.727,0.727455
1828.000,676,0.727,0.727364
1828.000,677,0.728,0.727364
1843.000,676,0.727,0.727455
1859.000,677,0.728,0.727455
1859.000,677,0.728,0.727545
1859.000,676,0.727,0.727636
1859.000,676,0.727,0.727727
1859.000,677,0.728,0.727636
1875.000,677,0.728,0.727727
1875.000,677,0.728,0.727727
1875.000,677,0.728,0.727727
1875.000,677,0.728,0.727727
1890.000,676,0.727,0.727818
1890.000,677,0.728,0.727727
1890.000,677,0.728,0.727727
1906.000,677,0.728,0.727818
1906.000,676,0.727,0.727818
1906.000,677,0.728,0.727818
1921.000,676,0.727,0.727909
1921.000,677,0.728,0.727909
1921.000,678,0.729,0.727818
1937.000,677,0.728,0.727818
1937.000,677,0.728,0.728000
1937.000,677,0.728,0.728000
1953.000,677,0.728,0.728091
1953.000,676,0.727,0.728182
1953.000,677,0.728,0.728091
1968.000,678,0.729,0.728091
1984.000,677,0.728,0.728091
1984.000,677,0.728,0.728091
1984.000,678,0.729,0.728091
1984.000,677,0.728,0.728182
1984.000,677,0.728,0.728182
2000.000,677,0.728,0.728091
2000.000,677,0.728,0.728091
2000.000,677,0.728,0.728091
2015.000,677,0.728,0.728000
2015.000,677,0.728,0.728000
2015.000,677,0.728,0.728000
2031.000,677,0.728,0.728000
2031.000,677,0.728,0.728091
2031.000,677,0.728,0.728091
2031.000,677,0.728,0.728091
2046.000,677,0.728,0.728182
2046.000,677,0.728,0.728273
2046.000,678,0.729,0.728364
2062.000,677,0.728,0.728455
2062.000,677,0.728,0.728455
2062.000,678,0.729,0.728545
2078.000,678,0.729,0.728636
2109.000,678,0.729,0.728727
2109.000,678,0.729,0.728636
2109.000,677,0.728,0.728636
2109.000,678,0.729,0.728727
2109.000,678,0.729,0.728636
2109.000,678,0.729,0.728636
2109.000,677,0.728,0.728636
2109.000,677,0.728,0.728636
2125.000,678,0.729,0.728727
2125.000,677,0.728,0.728727
2125.000,678,0.729,0.728727
2140.000,678,0.729,0.728727
2140.000,678,0.729,0.728818
2140.000,678,0.729,0.728909
2156.000,678,0.729,0.728909
2156.000,678,0.729,0.729000
2156.000,678,0.729,0.729000
2156.000,678,0.729,0.729000
2171.000,678,0.729,0.729000
2171.000,678,0.729,0.729000
2171.000,678,0.729,0.729000
2187.000,678,0.729,0.729091
2187.000,678,0.729,0.729091
2187.000,678,0.729,0.729091
2203.000,678,0.729,0.729182
2203.000,678,0.729,0.729182
2203.000,679,0.730,0.729182
2234.000,678,0.729,0.729182
2234.000,678,0.729,0.729273
2234.000,679,0.730,0.729273
2234.000,678,0.729,0.729273
2234.000,678,0.729,0.729273
2234.000,678,0.729,0.729182
2250.000,679,0.730,0.729273
2250.000,678,0.729,0.729364
2250.000,678,0.729,0.729364
2265.000,678,0.729,0.729455
2265.000,678,0.729,0.729545
2265.000,679,0.730,0.729636
2281.000,679,0.730,0.729636
2281.000,679,0.730,0.729727
2281.000,679,0.730,0.729818
2296.000,679,0.730,0.729818
2296.000,679,0.730,0.729909
2296.000,679,0.730,0.729909
2312.000,679,0.730,0.729909
2312.000,679,0.730,0.729818
2312.000,678,0.729,0.729818
2328.000,679,0.730,0.729818
2328.000,679,0.730,0.729818
2328.000,679,0.730,0.729818
2328.000,678,0.729,0.729818
2343.000,679,0.730,0.729818
2359.000,679,0.730,0.729909
2359.000,679,0.730,0.729909
2359.000,679,0.730,0.729909
2359.000,679,0.730,0.729909
2359.000,679,0.730,0.730000
2375.000,679,0.730,0.730000
2375.000,679,0.730,0.730000
2375.000,679,0.730,0.730000
2390.000,679,0.730,0.730000
2390.000,679,0.730,0.730000
2390.000,679,0.730,0.730000
2406.000,679,0.730,0.730000
2406.000,679,0.730,0.730000
2406.000,679,0.730,0.730000
2421.000,679,0.730,0.730000
2421.000,679,0.730,0.730000
2421.000,679,0.730,0.730000
2437.000,679,0.730,0.730000
2437.000,679,0.730,0.730000
2437.000,679,0.730,0.730000
2453.000,679,0.730,0.730000
2453.000,679,0.730,0.730000
2453.000,679,0.730,0.730000
2453.000,679,0.730,0.730000
2468.000,679,0.730,0.730000
2484.000,679,0.730,0.730000
2484.000,679,0.730,0.730091
2484.000,679,0.730,0.730091
2484.000,679,0.730,0.730091
2484.000,679,0.730,0.730091
2500.000,679,0.730,0.730091
2500.000,680,0.731,0.730091
2500.000,679,0.730,0.730091
2515.000,679,0.730,0.730091
2515.000,679,0.730,0.730091
2515.000,679,0.730,0.730182
2531.000,679,0.730,0.730273
2531.000,679,0.730,0.730182
2531.000,679,0.730,0.730273
2546.000,679,0.730,0.730273
2546.000,680,0.731,0.730273
2546.000,680,0.731,0.730273
2562.000,679,0.730,0.730364
2562.000,680,0.731,0.730364
2562.000,679,0.730,0.730455
2578.000,679,0.730,0.730455
2593.000,679,0.730,0.730364
2593.000,680,0.731,0.730364
2593.000,679,0.730,0.730364
2593.000,680,0.731,0.730273
2593.000,679,0.730,0.730364
2609.000,679,0.730,0.730455
2609.000,680,0.731,0.730545
2609.000,679,0.730,0.730455
2625.000,679,0.730,0.730455
2625.000,680,0.731,0.730364
2625.000,680,0.731,0.730364
2625.000,680,0.731,0.730364
2640.000,679,0.730,0.730364
2640.000,679,0.730,0.730364
2640.000,679,0.730,0.730455
2656.000,679,0.730,0.730364
2656.000,679,0.730,0.730273
2656.000,680,0.731,0.730273
2671.000,679,0.730,0.730364
2671.000,680,0.731,0.730455
2671.000,679,0.730,0.730455
2687.000,679,0.730,0.730545
2703.000,680,0.731,0.730636
2703.000,680,0.731,0.730545
2703.000,680,0.731,0.730636
2703.000,679,0.730,0.730636
2703.000,680,0.731,0.730636
2718.000,680,0.731,0.730727
2718.000,679,0.730,0.730727
2718.000,680,0.731,0.730727
2734.000,680,0.731,0.730727
2734.000,679,0.730,0.730818
2734.000,680,0.731,0.730727
2750.000,680,0.731,0.730727
2750.000,680,0.731,0.730818
2750.000,680,0.731,0.730727
2765.000,680,0.731,0.730727
2765.000,679,0.730,0.730818
2765.000,680,0.731,0.730818
2781.000,680,0.731,0.730818
2781.000,679,0.730,0.730818
2781.000,680,0.731,0.730818
2796.000,680,0.731,0.730818
2828.000,680,0.731,0.730909
2828.000,680,0.731,0.730909
2828.000,680,0.731,0.730909
2828.000,680,0.731,0.731091
2828.000,680,0.731,0.731091
2828.000,680,0.731,0.731091
2828.000,680,0.731,0.731091
2828.000,680,0.731,0.731091
2828.000,681,0.732,0.731091
2843.000,680,0.731,0.731091
2843.000,680,0.731,0.731091
2843.000,680,0.731,0.731091
2859.000,680,0.731,0.731091
2859.000,680,0.731,0.731091
2859.000,680,0.731,0.731091
2875.000,680,0.731,0.731091
2875.000,680,0.731,0.731091
2875.000,680,0.731,0.731091
2890.000,680,0.731,0.731091
2890.000,681,0.732,0.731182
2890.000,680,0.731,0.731273
2906.000,680,0.731,0.731273
2906.000,680,0.731,0.731364
2906.000,680,0.731,0.731364
2921.000,681,0.732,0.731364
2921.000,681,0.732,0.731273
2921.000,680,0.731,0.731364
2937.000,681,0.732,0.731364
2953.000,680,0.731,0.731455
2953.000,680,0.731,0.731545
2953.000,680,0.731,0.731545
2953.000,681,0.732,0.731545
2953.000,680,0.731,0.731545
2953.000,681,0.732,0.731545
2968.000,681,0.732,0.731636
2968.000,681,0.732,0.731727
2968.000,681,0.732,0.731818
2984.000,680,0.731,0.731818
2984.000,681,0.732,0.731909
2984.000,681,0.732,0.731909
3000.000,681,0.732,0.731818
3000.000,681,0.732,0.731818
3000.000,681,0.732,0.731727
3015.000,681,0.732,0.731818
3015.000,681,0.732,0.731818
3015.000,680,0.731,0.731818
3031.000,681,0.732,0.731818
3031.000,680,0.731,0.731727
3031.000,681,0.732,0.731727
3046.000,681,0.732,0.731727
3062.000,681,0.732,0.731727
3062.000,681,0.732,0.731818
3062.000,680,0.731,0.731727
3062.000,681,0.732,0.731727
3062.000,681,0.732,0.731727
3078.000,681,0.732,0.731727
3078.000,681,0.732,0.731727
3078.000,680,0.731,0.731727
3093.000,680,0.731,0.731818
3093.000,681,0.732,0.731818
3093.000,681,0.732,0.731818
3109.000,681,0.732,0.731818
3109.000,681,0.732,0.731818
3109.000,681,0.732,0.731909
3109.000,681,0.732,0.732000
3125.000,681,0.732,0.732000
3125.000,681,0.732,0.732000
3125.000,681,0.732,0.732000
3140.000,681,0.732,0.732000
3140.000,681,0.732,0.732000
3140.000,681,0.732,0.732000
3156.000,681,0.732,0.732000
3156.000,681,0.732,0.732091
3156.000,681,0.732,0.732182
3187.000,681,0.732,0.732273
3187.000,681,0.732,0.732455
3187.000,681,0.732,0.732545
3187.000,682,0.733,0.732636
3187.000,682,0.733,0.732727
3187.000,682,0.733,0.732818
3203.000,683,0.734,0.732909
3203.000,682,0.733,0.733000
3203.000,682,0.733,0.733182
3218.000,682,0.733,0.733273
3218.000,682,0.733,0.733273
3218.000,682,0.733,0.733273
3234.000,682,0.733,0.733273
3234.000,683,0.734,0.733273
3234.000,683,0.734,0.733364
3250.000,682,0.733,0.733455
3250.000,682,0.733,0.733545
3250.000,683,0.734,0.733636
3250.000,682,0.733,0.733727
3265.000,683,0.734,0.733727
3265.000,683,0.734,0.733727
3281.000,683,0.734,0.733818
3281.000,683,0.734,0.733909
3281.000,683,0.734,0.733909
3312.000,683,0.734,0.734000
3312.000,683,0.734,0.733909
3312.000,683,0.734,0.733909
3312.000,683,0.734,0.733909
3312.000,683,0.734,0.733909
3312.000,683,0.734,0.733909
3312.000,682,0.733,0.733909
3328.000,683,0.734,0.733909
3328.000,683,0.734,0.733909
3328.000,683,0.734,0.733909
3343.000,683,0.734,0.733909
3343.000,683,0.734,0.733909
3343.000,683,0.734,0.734000
3359.000,683,0.734,0.734000
3359.000,683,0.734,0.734000
3359.000,683,0.734,0.734000
3375.000,683,0.734,0.734000
3375.000,683,0.734,0.734000
3375.000,683,0.734,0.734000
3390.000,683,0.734,0.734091
3390.000,683,0.734,0.734091
3390.000,683,0.734,0.734182
3406.000,683,0.734,0.734273
3406.000,683,0.734,0.734545
3437.000,684,0.735,0.734636
3437.000,683,0.734,0.734909
3437.000,684,0.735,0.735182
3437.000,684,0.735,0.735455
3437.000,685,0.737,0.735727
3437.000,684,0.735,0.736000
3437.000,685,0.737,0.736182
3437.000,685,0.737,0.736455
3453.000,685,0.737,0.736636
3453.000,685,0.737,0.736818
3453.000,685,0.737,0.736818
3468.000,685,0.737,0.737000
3468.000,685,0.737,0.737000
3468.000,685,0.737,0.736818
3484.000,685,0.737,0.736818
3484.000,685,0.737,0.736818
3484.000,685,0.737,0.736818
3500.000,685,0.737,0.736818
3500.000,684,0.735,0.736818
3500.000,685,0.737,0.736818
3515.000,685,0.737,0.736818
3515.000,685,0.737,0.736818
3515.000,685,0.737,0.736818
3531.000,685,0.737,0.736818
3531.000,685,0.737,0.737000
3531.000,685,0.737,0.737000
3562.000,685,0.737,0.737000
3562.000,685,0.737,0.737000
3562.000,685,0.737,0.737000
3562.000,685,0.737,0.737000
3562.000,685,0.737,0.737000
3562.000,685,0.737,0.737000
3578.000,685,0.737,0.737000
3578.000,685,0.737,0.737000
3578.000,685,0.737,0.737000
3593.000,685,0.737,0.737000
3593.000,685,0.737,0.737091
3593.000,685,0.737,0.737091
3593.000,685,0.737,0.737182
3609.000,685,0.737,0.737182
3609.000,685,0.737,0.737182
3609.000,686,0.738,0.737182
3625.000,685,0.737,0.737182
3625.000,686,0.738,0.737182
3625.000,685,0.737,0.737273
3640.000,685,0.737,0.737273
3640.000,685,0.737,0.737273
3640.000,685,0.737,0.737182
3656.000,685,0.737,0.737182
3671.000,686,0.738,0.737091
3671.000,685,0.737,0.737091
3671.000,685,0.737,0.737091
3671.000,685,0.737,0.737091
3671.000,685,0.737,0.737091
3687.000,685,0.737,0.737091
3687.000,685,0.737,0.737091
3687.000,685,0.737,0.737091
3703.000,685,0.737,0.737091
3703.000,685,0.737,0.737182
3703.000,685,0.737,0.737273
3718.000,686,0.738,0.737364
3718.000,685,0.737,0.737364
3718.000,685,0.737,0.737364
3734.000,686,0.738,0.737455
3734.000,686,0.738,0.737455
3734.000,686,0.738,0.737455
3734.000,685,0.737,0.737364
3750.000,685,0.737,0.737364
3750.000,686,0.738,0.737455
3750.000,685,0.737,0.737364
3765.000,685,0.737,0.737273
3765.000,685,0.737,0.737273
3796.000,685,0.737,0.737273
3796.000,686,0.738,0.737273
3796.000,685,0.737,0.737182
3796.000,685,0.737,0.737182
3796.000,686,0.738,0.737182
3796.000,685,0.737,0.737273
3796.000,685,0.737,0.737364
3812.000,685,0.737,0.737364
3812.000,685,0.737,0.737455
3812.000,685,0.737,0.737545
3828.000,686,0.738,0.737545
3828.000,686,0.738,0.737636
3828.000,686,0.738,0.737727
3843.000,686,0.738,0.737818
3843.000,686,0.738,0.738000
3843.000,686,0.738,0.738182
3859.000,686,0.738,0.738182
3859.000,686,0.738,0.738273
3859.000,686,0.738,0.738364
3875.000,687,0.739,0.738364
3875.000,687,0.739,0.738364
3875.000,686,0.738,0.738455
3875.000,687,0.739,0.738545
3890.000,687,0.739,0.738636
3890.000,686,0.738,0.738727
3906.000,686,0.738,0.738727
3921.000,687,0.739,0.738727
3921.000,687,0.739,0.738818
3921.000,687,0.739,0.738818
3921.000,687,0.739,0.738818
3921.000,687,0.739,0.738909
3921.000,687,0.739,0.739091
3937.000,687,0.739,0.739091
3937.000,687,0.739,0.739182
3937.000,687,0.739,0.739182
3953.000,687,0.739,0.739273
3953.000,688,0.740,0.739364
3953.000,687,0.739,0.739455
3968.000,688,0.740,0.739455
3968.000,687,0.739,0.739545
3968.000,688,0.740,0.739636
3984.000,688,0.740,0.739727
3984.000,688,0.740,0.739727
3984.000,687,0.739,0.739818
4000.000,688,0.740,0.739818
4000.000,688,0.740,0.739909
4000.000,688,0.740,0.739909
4015.000,688,0.740,0.739909
4031.000,688,0.740,0.739909
4031.000,688,0.740,0.740091
4031.000,688,0.740,0.740091
4031.000,688,0.740,0.740091
4031.000,688,0.740,0.740182
4031.000,688,0.740,0.740182
4046.000,689,0.741,0.740273
4046.000,688,0.740,0.740364
4062.000,688,0.740,0.740364
4062.000,689,0.741,0.740364
4062.000,688,0.740,0.740455
4062.000,689,0.741,0.740545
4078.000,689,0.741,0.740455
4078.000,688,0.740,0.740545
4078.000,688,0.740,0.740636
4093.000,689,0.741,0.740636
4093.000,689,0.741,0.740727
4093.000,688,0.740,0.736636
4109.000,689,0.741,0.732545
4109.000,689,0.741,0.728636
4109.000,689,0.741,0.724727
4140.000,689,0.741,0.720727
4140.000,647,0.696,0.716727
4140.000,647,0.696,0.712909
4140.000,648,0.697,0.709000
4140.000,648,0.697,0.705091
4140.000,648,0.697,0.701182
4156.000,648,0.697,0.697273
4156.000,649,0.698,0.697455
4156.000,649,0.698,0.697727
4171.000,649,0.698,0.697909
4171.000,649,0.698,0.698091
4171.000,649,0.698,0.698273
4187.000,649,0.698,0.698455
4187.000,650,0.699,0.698545
4187.000,650,0.699,0.698636
4203.000,650,0.699,0.698818
4203.000,650,0.699,0.699000
4203.000,650,0.699,0.699182
4203.000,650,0.699,0.699364
4218.000,650,0.699,0.699455
4218.000,651,0.700,0.699545
4218.000,651,0.700,0.699636
4250.000,651,0.700,0.699818
4250.000,651,0.700,0.700000
4250.000,651,0.700,0.700182
4265.000,651,0.700,0.700364
4265.000,651,0.700,0.700455
4265.000,652,0.701,0.700545
4265.000,652,0.701,0.700636
4265.000,652,0.701,0.700818
4265.000,652,0.701,0.700909
4281.000,652,0.701,0.701000
4281.000,652,0.701,0.701091
4281.000,652,0.701,0.701091
4296.000,653,0.702,0.701091
4296.000,652,0.701,0.701182
4296.000,652,0.701,0.701273
4312.000,652,0.701,0.701455
4312.000,652,0.701,0.701545
4312.000,652,0.701,0.701636
4328.000,653,0.702,0.701636
4328.000,653,0.702,0.701727
4328.000,654,0.703,0.701818
4343.000,653,0.702,0.701909
4343.000,653,0.702,0.702091
4359.000,653,0.702,0.702182
4359.000,653,0.702,0.702273
4359.000,653,0.702,0.702364
4359.000,653,0.702,0.702273
4375.000,654,0.703,0.702273
4375.000,653,0.702,0.702273
4375.000,654,0.703,0.702364
4375.000,654,0.703,0.702455
4390.000,653,0.702,0.702545
4390.000,653,0.702,0.702636
4390.000,653,0.702,0.702636
4406.000,654,0.703,0.702727
4406.000,654,0.703,0.702727
4406.000,654,0.703,0.702727
4421.000,654,0.703,0.702818
