Time(ms),PCElapsed(ms),ADC,Voltage(V)
169156,3156.000,643,0.691
169161,3171.000,643,0.691
169166,3171.000,643,0.691
169171,3171.000,642,0.690
169176,3187.000,643,0.691
169181,3187.000,643,0.691
169186,3187.000,642,0.690
169191,3203.000,642,0.690
169196,3203.000,642,0.690
169201,3203.000,642,0.690
169206,3218.000,643,0.691
169211,3218.000,642,0.690
169216,3218.000,642,0.690
169221,3218.000,642,0.690
169226,3234.000,642,0.690
169231,3234.000,642,0.690
169236,3234.000,643,0.691
169241,3250.000,645,0.694
169246,3250.000,645,0.694
169251,3250.000,645,0.694
169256,3265.000,645,0.694
169261,3265.000,645,0.694
169266,3265.000,645,0.694
169271,3281.000,645,0.694
169276,3281.000,645,0.694
169281,3281.000,645,0.694
169286,3296.000,644,0.692
169291,3296.000,645,0.694
169296,3296.000,645,0.694
169302,3312.000,644,0.692
169307,3312.000,644,0.692
169312,3312.000,645,0.694
169317,3328.000,645,0.694
169322,3328.000,645,0.694
169327,3328.000,644,0.692
169332,3343.000,645,0.694
169337,3343.000,645,0.694
169342,3343.000,648,0.697
169347,3359.000,647,0.696
169352,3359.000,647,0.696
169357,3359.000,647,0.696
169362,3375.000,647,0.696
169367,3375.000,647,0.696
169372,3375.000,647,0.696
169377,3390.000,647,0.696
169382,3390.000,647,0.696
169387,3390.000,647,0.696
169392,3390.000,647,0.696
169397,3406.000,647,0.696
169402,3406.000,647,0.696
169407,3406.000,647,0.696
169412,3421.000,647,0.696
169417,3421.000,647,0.696
169422,3421.000,647,0.696
169427,3437.000,647,0.696
169432,3437.000,647,0.696
169437,3437.000,647,0.696
169442,3453.000,648,0.697
169447,3453.000,649,0.698
169452,3453.000,649,0.698
169457,3468.000,649,0.698
169462,3468.000,649,0.698
169467,3468.000,649,0.698
169472,3484.000,649,0.698
169477,3484.000,649,0.698
169482,3484.000,649,0.698
169487,3500.000,649,0.698
169492,3500.000,649,0.698
169497,3500.000,649,0.698
169502,3515.000,649,0.698
169507,3515.000,649,0.698
169512,3515.000,649,0.698
169517,3515.000,649,0.698
169522,3531.000,649,0.698
169527,3531.000,649,0.698
169532,3531.000,649,0.698
169537,3546.000,649,0.698
169542,3546.000,649,0.698
169547,3546.000,652,0.701
169552,3562.000,652,0.701
169558,3562.000,652,0.701
169563,3562.000,652,0.701
169568,3578.000,652,0.701
169573,3578.000,652,0.701
169578,3578.000,652,0.701
169583,3593.000,652,0.701
169588,3593.000,652,0.701
169593,3593.000,652,0.701
169598,3609.000,651,0.700
169603,3609.000,652,0.701
169608,3609.000,652,0.701
169613,3625.000,652,0.701
169618,3625.000,652,0.701
169623,3625.000,651,0.700
169628,3640.000,652,0.701
169633,3640.000,651,0.700
169638,3640.000,652,0.701
169643,3656.000,652,0.701
169648,3656.000,654,0.703
169653,3656.000,654,0.703
169658,3671.000,655,0.704
169663,3671.000,654,0.703
169668,3671.000,654,0.703
169673,3687.000,654,0.703
169678,3687.000,654,0.703
169683,3687.000,654,0.703
169688,3687.000,654,0.703
169693,3703.000,654,0.703
169698,3703.000,654,0.703
169703,3703.000,654,0.703
169708,3718.000,654,0.703
169713,3718.000,654,0.703
169718,3718.000,654,0.703
169723,3734.000,654,0.703
169728,3734.000,654,0.703
169733,3734.000,654,0.703
169738,3750.000,654,0.703
169743,3750.000,654,0.703
169748,3750.000,656,0.705
169753,3765.000,657,0.706
169758,3765.000,657,0.706
169763,3765.000,657,0.706
169768,3781.000,656,0.705
169773,3781.000,656,0.705
169778,3781.000,656,0.705
169783,3796.000,656,0.705
169788,3796.000,656,0.705
169793,3796.000,656,0.705
169798,3812.000,656,0.705
169803,3812.000,656,0.705
169808,3812.000,657,0.706
169814,3828.000,656,0.705
169819,3828.000,656,0.705
169824,3828.000,656,0.705
169829,3843.000,656,0.705
169834,3843.000,656,0.705
169839,3843.000,656,0.705
169844,3859.000,656,0.705
169849,3859.000,657,0.706
169854,3859.000,659,0.709
