Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
1906.000,683,0.734,0.733364
1906.000,682,0.733,0.733364
1922.000,683,0.734,0.733455
1922.000,683,0.734,0.733545
1922.000,683,0.734,0.733636
1922.000,682,0.733,0.733636
1937.000,682,0.733,0.733545
1937.000,683,0.734,0.733545
1937.000,683,0.734,0.733455
1953.000,683,0.734,0.733364
1953.000,682,0.733,0.733273
1953.000,682,0.733,0.733364
1969.000,682,0.733,0.733364
1969.000,682,0.733,0.733364
1969.000,682,0.733,0.733364
1984.000,682,0.733,0.733273
1984.000,683,0.734,0.733364
1984.000,682,0.733,0.733364
2000.000,683,0.734,0.733455
2000.000,683,0.734,0.733545
2000.000,682,0.733,0.733636
2016.000,683,0.734,0.733727
2016.000,682,0.733,0.733727
2031.000,683,0.734,0.733818
2031.000,683,0.734,0.733818
2031.000,683,0.734,0.733818
2031.000,683,0.734,0.733909
2047.000,683,0.734,0.733909
2047.000,683,0.734,0.733909
2047.000,683,0.734,0.733909
2047.000,683,0.734,0.733909
2062.000,683,0.734,0.733909
2062.000,683,0.734,0.733909
2062.000,682,0.733,0.733909
2078.000,683,0.734,0.733909
2078.000,683,0.734,0.733909
2078.000,683,0.734,0.733909
2094.000,683,0.734,0.733909
2094.000,683,0.734,0.733909
2094.000,683,0.734,0.734000
2109.000,683,0.734,0.734000
2109.000,683,0.734,0.734000
2109.000,683,0.734,0.734000
2125.000,683,0.734,0.734000
2141.000,683,0.734,0.734000
2141.000,683,0.734,0.734091
2141.000,683,0.734,0.734091
2141.000,683,0.734,0.734091
2141.000,683,0.734,0.734091
2156.000,683,0.734,0.734091
2156.000,684,0.735,0.733909
2156.000,683,0.734,0.733909
2172.000,683,0.734,0.733909
2172.000,683,0.734,0.733909
2172.000,683,0.734,0.733909
2187.000,681,0.732,0.733909
2187.000,683,0.734,0.733909
2187.000,683,0.734,0.734000
2203.000,683,0.734,0.734000
2203.000,683,0.734,0.734091
2203.000,683,0.734,0.734091
2219.000,684,0.735,0.734273
2219.000,684,0.735,0.734273
2219.000,683,0.734,0.734273
2219.000,684,0.735,0.734364
2234.000,683,0.734,0.734364
2234.000,683,0.734,0.734364
2234.000,683,0.734,0.734364
2250.000,683,0.734,0.734273
2266.000,684,0.735,0.734273
2266.000,683,0.734,0.734182
2266.000,683,0.734,0.734182
2266.000,684,0.735,0.734273
2266.000,683,0.734,0.734364
2281.000,683,0.734,0.734455
2281.000,683,0.734,0.734455
2281.000,683,0.734,0.734545
2297.000,684,0.735,0.734636
2297.000,684,0.735,0.734636
2297.000,684,0.735,0.734727
2312.000,684,0.735,0.734818
2312.000,684,0.735,0.734909
2312.000,684,0.735,0.734909
2328.000,684,0.735,0.734818
2328.000,684,0.735,0.734818
2328.000,684,0.735,0.734818
2344.000,684,0.735,0.734818
2344.000,683,0.734,0.734818
2344.000,683,0.734,0.734818
2359.000,684,0.735,0.734818
2359.000,684,0.735,0.734818
2359.000,684,0.735,0.734818
2359.000,684,0.735,0.734818
2375.000,684,0.735,0.734909
2391.000,684,0.735,0.735000
2391.000,684,0.735,0.735000
2391.000,684,0.735,0.735000
2391.000,684,0.735,0.735000
2391.000,684,0.735,0.735000
2406.000,684,0.735,0.735000
2406.000,684,0.735,0.735000
2406.000,684,0.735,0.735000
2422.000,684,0.735,0.735000
2422.000,684,0.735,0.735000
2422.000,684,0.735,0.735182
2437.000,684,0.735,0.735364
2437.000,684,0.735,0.735364
2437.000,684,0.735,0.735364
2453.000,684,0.735,0.735545
2453.000,685,0.737,0.735727
2453.000,685,0.737,0.735909
2469.000,684,0.735,0.736091
2469.000,684,0.735,0.736273
2469.000,685,0.737,0.736455
2484.000,685,0.737,0.736636
2484.000,685,0.737,0.736636
2484.000,685,0.737,0.736636
2484.000,685,0.737,0.736818
2500.000,685,0.737,0.737091
2500.000,685,0.737,0.737091
2516.000,685,0.737,0.737091
2516.000,685,0.737,0.737091
2516.000,685,0.737,0.737091
2516.000,686,0.738,0.737091
2531.000,685,0.737,0.737091
2531.000,685,0.737,0.737091
2531.000,685,0.737,0.737091
2547.000,685,0.737,0.737091
2547.000,685,0.737,0.737091
2547.000,685,0.737,0.737000
2562.000,685,0.737,0.737000
2562.000,685,0.737,0.736818
2562.000,685,0.737,0.736818
2578.000,685,0.737,0.736818
2578.000,685,0.737,0.736818
2594.000,685,0.737,0.736818
2594.000,684,0.735,0.736818
2594.000,685,0.737,0.736909
2594.000,685,0.737,0.736909
2609.000,685,0.737,0.736909
