Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
1609.000,649,0.698,0.698455
1625.000,649,0.698,0.698455
1625.000,649,0.698,0.698455
1625.000,650,0.699,0.698364
1640.000,649,0.698,0.698273
1640.000,649,0.698,0.698182
1640.000,649,0.698,0.698182
1656.000,650,0.699,0.698182
1656.000,649,0.698,0.698273
1656.000,649,0.698,0.698182
1671.000,649,0.698,0.698182
1671.000,649,0.698,0.698182
1671.000,649,0.698,0.698273
1687.000,650,0.699,0.698182
1687.000,649,0.698,0.698273
1687.000,649,0.698,0.698364
1718.000,649,0.698,0.698455
1718.000,650,0.699,0.698545
1718.000,649,0.698,0.698636
1718.000,650,0.699,0.698545
1718.000,650,0.699,0.698545
1718.000,650,0.699,0.698636
1718.000,650,0.699,0.698727
1734.000,650,0.699,0.698727
1734.000,649,0.698,0.698818
1734.000,649,0.698,0.698818
1750.000,650,0.699,0.698818
1750.000,650,0.699,0.698818
1750.000,650,0.699,0.698727
1765.000,650,0.699,0.698727
1765.000,650,0.699,0.698818
1765.000,650,0.699,0.698818
1781.000,650,0.699,0.698727
1781.000,649,0.698,0.698727
1781.000,650,0.699,0.698727
1796.000,650,0.699,0.698727
1796.000,649,0.698,0.698636
1796.000,649,0.698,0.698636
1812.000,650,0.699,0.698727
1812.000,650,0.699,0.698818
1812.000,650,0.699,0.698818
1828.000,649,0.698,0.698818
1843.000,650,0.699,0.698909
1843.000,651,0.700,0.699000
1843.000,650,0.699,0.699000
1843.000,650,0.699,0.699000
1843.000,650,0.699,0.699000
1843.000,650,0.699,0.699091
1859.000,650,0.699,0.699091
1859.000,650,0.699,0.699000
1859.000,650,0.699,0.699000
1875.000,650,0.699,0.699000
1875.000,650,0.699,0.699000
1875.000,650,0.699,0.699091
1890.000,650,0.699,0.699091
1890.000,650,0.699,0.699091
1890.000,650,0.699,0.699091
1906.000,650,0.699,0.699091
1906.000,651,0.700,0.699091
1906.000,650,0.699,0.699091
1921.000,650,0.699,0.699091
1921.000,650,0.699,0.699091
1921.000,650,0.699,0.699091
1953.000,650,0.699,0.699182
1953.000,650,0.699,0.699091
1953.000,650,0.699,0.699091
1953.000,650,0.699,0.699182
1953.000,650,0.699,0.699182
1953.000,651,0.700,0.699182
1968.000,650,0.699,0.699182
1968.000,650,0.699,0.699182
1968.000,651,0.700,0.699273
1984.000,650,0.699,0.699273
1984.000,650,0.699,0.699364
1984.000,650,0.699,0.699273
1984.000,650,0.699,0.699364
2000.000,651,0.700,0.699364
2000.000,650,0.699,0.699273
2000.000,651,0.700,0.699364
2015.000,650,0.699,0.699455
2015.000,651,0.700,0.699455
2031.000,650,0.699,0.699455
2031.000,650,0.699,0.699455
2031.000,651,0.700,0.699455
2031.000,651,0.700,0.699455
2046.000,650,0.699,0.699455
2046.000,650,0.699,0.699455
2046.000,651,0.700,0.699455
2062.000,650,0.699,0.699455
2078.000,651,0.700,0.699455
2078.000,650,0.699,0.699364
2078.000,651,0.700,0.699455
2078.000,650,0.699,0.699545
2078.000,650,0.699,0.699545
2093.000,651,0.700,0.699636
2093.000,650,0.699,0.699636
2093.000,651,0.700,0.699727
2109.000,651,0.700,0.699727
2109.000,651,0.700,0.699727
2109.000,651,0.700,0.699818
2125.000,651,0.700,0.699818
2125.000,651,0.700,0.699909
2125.000,651,0.700,0.699818
2140.000,650,0.699,0.699818
2140.000,651,0.700,0.699818
2140.000,651,0.700,0.699818
2156.000,651,0.700,0.699818
2156.000,650,0.699,0.699818
2156.000,651,0.700,0.699818
2156.000,651,0.700,0.699909
2171.000,651,0.700,0.699818
2187.000,651,0.700,0.699727
2187.000,651,0.700,0.699727
2187.000,651,0.700,0.699818
2187.000,651,0.700,0.699818
2187.000,650,0.699,0.699818
2203.000,650,0.699,0.699818
2203.000,651,0.700,0.699818
2203.000,651,0.700,0.699818
2218.000,651,0.700,0.699818
2218.000,651,0.700,0.699818
2218.000,651,0.700,0.699909
2234.000,651,0.700,0.700000
2234.000,651,0.700,0.700000
2234.000,651,0.700,0.700000
2250.000,651,0.700,0.699909
2250.000,651,0.700,0.699909
2250.000,651,0.700,0.699909
2265.000,651,0.700,0.699909
2265.000,651,0.700,0.699909
2265.000,650,0.699,0.700000
2281.000,651,0.700,0.700000
2281.000,651,0.700,0.700000
2281.000,651,0.700,0.700000
2312.000,651,0.700,0.700000
2312.000,652,0.701,0.700091
2312.000,651,0.700,0.700273
2312.000,651,0.700,0.700364
2312.000,651,0.700,0.700455
2312.000,651,0.700,0.700455
2312.000,652,0.701,0.700545
2328.000,652,0.701,0.700636
2328.000,652,0.701,0.700727
2328.000,652,0.701,0.700818
2343.000,651,0.700,0.700909
2343.000,652,0.701,0.701091
2343.000,653,0.702,0.701182
2359.000,652,0.701,0.701182
2359.000,652,0.701,0.701182
2359.000,652,0.701,0.701182
2375.000,653,0.702,0.701364
2375.000,653,0.702,0.701364
2375.000,652,0.701,0.701364
2390.000,652,0.701,0.701455
2390.000,652,0.701,0.701636
2390.000,653,0.702,0.701727
2406.000,652,0.701,0.701727
2406.000,653,0.702,0.701727
2406.000,653,0.702,0.701818
2437.000,654,0.703,0.701909
2437.000,653,0.702,0.702091
2437.000,653,0.702,0.702091
2437.000,653,0.702,0.702182
2437.000,653,0.702,0.702273
2437.000,653,0.702,0.702273
2453.000,654,0.703,0.702182
2453.000,653,0.702,0.702182
2453.000,653,0.702,0.702273
2468.000,654,0.703,0.702273
2468.000,653,0.702,0.702364
2468.000,653,0.702,0.702455
2468.000,653,0.702,0.702455
2484.000,654,0.703,0.702545
2484.000,653,0.702,0.702636
2484.000,654,0.703,0.702636
2500.000,654,0.703,0.702727
2500.000,654,0.703,0.702818
2500.000,654,0.703,0.702909
2515.000,654,0.703,0.703000
2515.000,654,0.703,0.703182
2515.000,654,0.703,0.703273
2531.000,654,0.703,0.703364
2531.000,654,0.703,0.703455
2531.000,655,0.704,0.703545
2546.000,655,0.704,0.703636
2562.000,655,0.704,0.703727
2562.000,655,0.704,0.703818
2562.000,655,0.704,0.704000
2562.000,655,0.704,0.704091
2562.000,655,0.704,0.704091
2578.000,655,0.704,0.704091
2578.000,655,0.704,0.704091
2578.000,656,0.705,0.704182
2593.000,655,0.704,0.704273
2593.000,655,0.704,0.704364
2593.000,655,0.704,0.704455
2609.000,655,0.704,0.704545
2609.000,656,0.705,0.704636
2609.000,656,0.705,0.704545
2625.000,656,0.705,0.704636
2625.000,656,0.705,0.704727
2625.000,656,0.705,0.704818
2640.000,656,0.705,0.704909
2640.000,655,0.704,0.704909
2640.000,656,0.705,0.704909
2640.000,656,0.705,0.704909
2671.000,656,0.705,0.704909
2671.000,656,0.705,0.704909
2671.000,656,0.705,0.704909
2671.000,656,0.705,0.705091
2671.000,656,0.705,0.705091
2671.000,656,0.705,0.705091
2687.000,656,0.705,0.705091
2687.000,656,0.705,0.705091
2687.000,657,0.706,0.705182
2703.000,656,0.705,0.705273
2703.000,656,0.705,0.705364
2703.000,656,0.705,0.705455
2718.000,656,0.705,0.705545
2718.000,657,0.706,0.705636
2718.000,657,0.706,0.705818
2734.000,657,0.706,0.705909
2734.000,657,0.706,0.706000
2734.000,657,0.706,0.706273
2750.000,657,0.706,0.706364
2750.000,658,0.708,0.706545
2750.000,657,0.706,0.706727
2765.000,657,0.706,0.706909
2765.000,658,0.708,0.707091
2765.000,657,0.706,0.707273
2765.000,658,0.708,0.707455
2796.000,658,0.708,0.707455
2796.000,658,0.708,0.707636
2796.000,658,0.708,0.707818
2796.000,658,0.708,0.707818
2796.000,658,0.708,0.708000
2796.000,658,0.708,0.708000
2812.000,658,0.708,0.708091
2812.000,658,0.708,0.708182
2812.000,658,0.708,0.708273
2828.000,658,0.708,0.708273
2828.000,658,0.708,0.708364
2828.000,659,0.709,0.708455
2843.000,659,0.709,0.708545
2843.000,659,0.709,0.708636
2843.000,658,0.708,0.708727
2859.000,659,0.709,0.708909
2859.000,659,0.709,0.709000
2859.000,659,0.709,0.709000
2875.000,659,0.709,0.709000
2875.000,659,0.709,0.709000
2875.000,660,0.710,0.709091
2890.000,659,0.709,0.709091
2890.000,659,0.709,0.709091
2906.000,659,0.709,0.709091
2906.000,659,0.709,0.709182
2906.000,659,0.709,0.709273
2921.000,659,0.709,0.709273
2921.000,659,0.709,0.709364
2921.000,659,0.709,0.709455
2921.000,660,0.710,0.709545
2937.000,660,0.710,0.709636
2937.000,660,0.710,0.709818
2937.000,660,0.710,0.709909
