Time(ms),PCElapsed(ms),ADC,Voltage(V)
5776826,3359.000,666,0.716
5776831,3359.000,665,0.715
5776836,3375.000,665,0.715
5776841,3375.000,666,0.716
5776846,3406.000,666,0.716
5776851,3406.000,665,0.715
5776856,3406.000,665,0.715
5776861,3406.000,666,0.716
5776866,3406.000,666,0.716
5776871,3406.000,666,0.716
5776876,3422.000,666,0.716
5776881,3422.000,666,0.716
5776886,3422.000,666,0.716
5776891,3422.000,666,0.716
5776896,3422.000,666,0.716
5776901,3437.000,666,0.716
5776906,3437.000,665,0.715
5776911,3437.000,666,0.716
5776916,3453.000,666,0.716
5776921,3453.000,666,0.716
5776926,3453.000,666,0.716
5776931,3468.000,666,0.716
5776936,3468.000,666,0.716
5776941,3468.000,665,0.715
5776946,3484.000,666,0.716
5776951,3484.000,665,0.715
5776956,3484.000,666,0.716
5776961,3500.000,665,0.715
5776966,3500.000,666,0.716
5776971,3500.000,666,0.716
5776976,3547.000,666,0.716
5776982,3547.000,666,0.716
5776987,3547.000,666,0.716
5776992,3547.000,666,0.716
5776997,3547.000,667,0.717
5777002,3547.000,667,0.717
5777007,3547.000,666,0.716
5777012,3547.000,666,0.716
5777017,3547.000,667,0.717
5777022,3562.000,666,0.716
5777027,3562.000,666,0.716
5777032,3562.000,666,0.716
5777037,3562.000,667,0.717
5777042,3578.000,667,0.717
5777047,3578.000,666,0.716
5777052,3578.000,666,0.716
5777057,3593.000,666,0.716
5777062,3593.000,666,0.716
5777067,3593.000,667,0.717
5777072,3609.000,667,0.717
5777077,3609.000,667,0.717
5777082,3609.000,667,0.717
5777087,3625.000,667,0.717
5777092,3625.000,667,0.717
5777097,3625.000,667,0.717
5777102,3640.000,667,0.717
5777107,3640.000,667,0.717
5777112,3640.000,667,0.717
5777117,3687.000,667,0.717
5777122,3687.000,667,0.717
5777127,3687.000,667,0.717
5777132,3687.000,667,0.717
5777137,3687.000,667,0.717
5777142,3687.000,667,0.717
5777147,3687.000,667,0.717
5777152,3687.000,667,0.717
5777157,3687.000,667,0.717
5777162,3687.000,666,0.716
5777167,3703.000,667,0.717
5777172,3703.000,668,0.718
5777177,3703.000,668,0.718
5777182,3718.000,668,0.718
5777187,3718.000,667,0.717
5777192,3718.000,667,0.717
5777197,3734.000,668,0.718
5777202,3734.000,668,0.718
5777207,3734.000,668,0.718
5777212,3750.000,668,0.718
5777217,3750.000,668,0.718
5777222,3750.000,667,0.717
5777227,3765.000,668,0.718
5777232,3765.000,668,0.718
5777238,3765.000,668,0.718
5777243,3781.000,668,0.718
5777248,3781.000,668,0.718
5777253,3781.000,667,0.717
5777258,3828.000,668,0.718
5777263,3828.000,668,0.718
5777268,3828.000,668,0.718
5777273,3828.000,668,0.718
5777278,3828.000,668,0.718
5777283,3828.000,668,0.718
5777288,3828.000,668,0.718
5777293,3828.000,669,0.719
5777298,3828.000,668,0.718
5777303,3843.000,668,0.718
5777308,3843.000,668,0.718
5777313,3843.000,669,0.719
5777318,3859.000,668,0.718
5777323,3859.000,668,0.718
5777328,3859.000,668,0.718
5777333,3859.000,668,0.718
5777338,3875.000,668,0.718
5777343,3875.000,668,0.718
5777348,3875.000,668,0.718
5777353,3890.000,668,0.718
5777358,3890.000,668,0.718
5777363,3890.000,668,0.718
5777368,3906.000,668,0.718
5777373,3906.000,668,0.718
5777378,3906.000,669,0.719
5777383,3922.000,669,0.719
5777388,3922.000,669,0.719
5777393,3953.000,669,0.719
5777398,3953.000,668,0.718
5777403,3953.000,669,0.719
5777408,3953.000,669,0.719
5777413,3953.000,669,0.719
5777418,3953.000,669,0.719
5777423,3953.000,669,0.719
5777428,3968.000,669,0.719
5777433,3968.000,669,0.719
5777438,3968.000,669,0.719
5777443,3984.000,669,0.719
5777448,3984.000,669,0.719
5777453,3984.000,669,0.719
5777458,4000.000,669,0.719
5777463,4000.000,669,0.719
5777468,4000.000,669,0.719
