Time(ms),PCElapsed(ms),ADC,Voltage(V)
609235,2359.000,627,0.674
609240,2359.000,626,0.673
609245,2359.000,627,0.674
609250,2359.000,627,0.674
609255,2359.000,627,0.674
609260,2375.000,628,0.675
609265,2375.000,627,0.674
609270,2391.000,627,0.674
609275,2391.000,627,0.674
609280,2391.000,627,0.674
609285,2391.000,627,0.674
609290,2391.000,628,0.675
609295,2406.000,628,0.675
609300,2406.000,627,0.674
609305,2406.000,627,0.674
609310,2422.000,628,0.675
609315,2422.000,627,0.674
609320,2422.000,627,0.674
609325,2437.000,628,0.675
609330,2437.000,627,0.674
609335,2453.000,628,0.675
609340,2453.000,628,0.675
609345,2453.000,628,0.675
609350,2453.000,628,0.675
609355,2469.000,628,0.675
609360,2469.000,628,0.675
609366,2469.000,628,0.675
609371,2484.000,628,0.675
609376,2484.000,628,0.675
609381,2484.000,628,0.675
609386,2500.000,629,0.676
609391,2516.000,629,0.676
609396,2516.000,630,0.677
609401,2516.000,630,0.677
609406,2516.000,631,0.678
609411,2516.000,630,0.677
609416,2516.000,630,0.677
609421,2531.000,630,0.677
609426,2531.000,629,0.676
609431,2531.000,630,0.677
609436,2547.000,630,0.677
609441,2547.000,630,0.677
609446,2578.000,630,0.677
609451,2578.000,630,0.677
609456,2578.000,630,0.677
609461,2578.000,630,0.677
609466,2578.000,630,0.677
609471,2578.000,630,0.677
609476,2578.000,630,0.677
609481,2594.000,630,0.677
609486,2594.000,630,0.677
609491,2594.000,630,0.677
609496,2609.000,630,0.677
609501,2609.000,630,0.677
609506,2641.000,630,0.677
609511,2641.000,631,0.678
609516,2641.000,630,0.677
609521,2641.000,631,0.678
609526,2641.000,631,0.678
609531,2641.000,631,0.678
609536,2641.000,630,0.677
609541,2656.000,630,0.677
609546,2656.000,631,0.678
609551,2656.000,631,0.678
609556,2656.000,630,0.677
609561,2672.000,631,0.678
609566,2672.000,631,0.678
609571,2703.000,631,0.678
609576,2703.000,631,0.678
609581,2703.000,631,0.678
609586,2703.000,631,0.678
609591,2703.000,631,0.678
609596,2703.000,631,0.678
609601,2703.000,631,0.678
609606,2719.000,631,0.678
609611,2719.000,630,0.677
609616,2719.000,631,0.678
609622,2734.000,631,0.678
609627,2734.000,631,0.678
609632,2750.000,631,0.678
609637,2750.000,631,0.678
609642,2750.000,631,0.678
609647,2750.000,631,0.678
609652,2766.000,631,0.678
609657,2766.000,630,0.677
609662,2766.000,631,0.678
609667,2781.000,631,0.678
609672,2781.000,631,0.678
609677,2781.000,631,0.678
609682,2797.000,632,0.680
609687,2797.000,631,0.678
609692,2797.000,632,0.680
609697,2812.000,631,0.678
609702,2828.000,632,0.680
609707,2828.000,631,0.678
609712,2828.000,632,0.680
609717,2828.000,631,0.678
609722,2828.000,631,0.678
609727,2828.000,631,0.678
609732,2844.000,631,0.678
609737,2844.000,632,0.680
609742,2844.000,631,0.678
609747,2875.000,632,0.680
609752,2875.000,631,0.678
609757,2875.000,631,0.678
609762,2875.000,631,0.678
609767,2875.000,632,0.680
609772,2875.000,632,0.680
609777,2891.000,632,0.680
609782,2891.000,632,0.680
609787,2891.000,632,0.680
609792,2906.000,632,0.680
609797,2906.000,632,0.680
609802,2906.000,632,0.680
609807,2922.000,632,0.680
609812,2922.000,631,0.678
609817,2922.000,632,0.680
609822,2937.000,632,0.680
609827,2953.000,632,0.680
609832,2953.000,632,0.680
609837,2953.000,632,0.680
609842,2953.000,632,0.680
609847,2953.000,632,0.680
609852,2953.000,632,0.680
609857,2969.000,632,0.680
609862,2969.000,632,0.680
609867,2969.000,632,0.680
609872,3000.000,632,0.680
609878,3000.000,632,0.680
609883,3000.000,632,0.680
609888,3000.000,632,0.680
609893,3000.000,632,0.680
609898,3000.000,632,0.680
609903,3016.000,632,0.680
609908,3016.000,633,0.681
609913,3016.000,633,0.681
609918,3031.000,632,0.680
609923,3031.000,632,0.680
609928,3031.000,632,0.680
609933,3047.000,632,0.680
609938,3047.000,632,0.680
609943,3062.000,632,0.680
609948,3062.000,633,0.681
609953,3062.000,632,0.680
609958,3062.000,632,0.680
609963,3062.000,632,0.680
609968,3078.000,633,0.681
609973,3078.000,633,0.681
609978,3078.000,633,0.681
609983,3094.000,632,0.680
609988,3094.000,633,0.681
609993,3094.000,632,0.680
609998,3109.000,633,0.681
610003,3125.000,633,0.681
610008,3125.000,633,0.681
610013,3125.000,633,0.681
610018,3125.000,632,0.680
610023,3125.000,632,0.680
