Time(ms),PCElapsed(ms),ADC,Voltage(V)
2408217,1969.000,668,0.718
2408222,1969.000,668,0.718
2408227,2000.000,669,0.719
2408232,2000.000,668,0.718
2408237,2000.000,668,0.718
2408242,2000.000,668,0.718
2408247,2000.000,668,0.718
2408252,2000.000,668,0.718
2408257,2000.000,668,0.718
2408262,2000.000,668,0.718
2408267,2015.000,668,0.718
2408272,2015.000,668,0.718
2408278,2015.000,668,0.718
2408283,2031.000,668,0.718
2408288,2062.000,668,0.718
2408293,2062.000,669,0.719
2408298,2062.000,668,0.718
2408303,2062.000,668,0.718
2408308,2062.000,668,0.718
2408313,2062.000,668,0.718
2408318,2062.000,668,0.718
2408323,2062.000,668,0.718
2408328,2078.000,668,0.718
2408333,2078.000,668,0.718
2408338,2078.000,668,0.718
2408343,2094.000,668,0.718
2408348,2094.000,668,0.718
2408353,2125.000,668,0.718
2408358,2125.000,668,0.718
2408363,2125.000,668,0.718
2408368,2125.000,669,0.719
2408373,2125.000,669,0.719
2408378,2125.000,669,0.719
2408383,2125.000,668,0.718
2408388,2125.000,669,0.719
2408393,2140.000,669,0.719
2408398,2140.000,669,0.719
2408403,2140.000,668,0.718
2408408,2156.000,668,0.718
2408413,2172.000,669,0.719
2408418,2172.000,669,0.719
2408423,2172.000,669,0.719
2408428,2187.000,669,0.719
2408433,2187.000,669,0.719
2408438,2187.000,669,0.719
2408443,2187.000,669,0.719
2408448,2187.000,669,0.719
2408453,2203.000,669,0.719
2408458,2203.000,669,0.719
2408463,2203.000,669,0.719
2408468,2219.000,669,0.719
2408473,2219.000,669,0.719
2408478,2219.000,670,0.720
2408483,2234.000,670,0.720
2408488,2250.000,670,0.720
2408493,2250.000,670,0.720
2408498,2250.000,669,0.719
2408503,2250.000,669,0.719
2408508,2250.000,669,0.719
2408513,2250.000,670,0.720
2408518,2265.000,669,0.719
2408523,2265.000,669,0.719
2408528,2265.000,669,0.719
2408534,2297.000,669,0.719
2408539,2297.000,670,0.720
2408544,2297.000,669,0.719
2408549,2297.000,669,0.719
2408554,2297.000,669,0.719
2408559,2297.000,669,0.719
2408564,2312.000,669,0.719
2408569,2312.000,670,0.720
2408574,2312.000,670,0.720
2408579,2328.000,670,0.720
2408584,2328.000,670,0.720
2408589,2328.000,670,0.720
2408594,2344.000,670,0.720
2408599,2359.000,670,0.720
2408604,2359.000,670,0.720
2408609,2359.000,670,0.720
2408614,2359.000,669,0.719
2408619,2359.000,670,0.720
2408624,2375.000,669,0.719
2408629,2375.000,670,0.720
2408634,2375.000,670,0.720
2408639,2390.000,670,0.720
2408644,2390.000,670,0.720
2408649,2390.000,670,0.720
2408654,2406.000,670,0.720
2408659,2437.000,670,0.720
2408664,2437.000,670,0.720
2408669,2437.000,670,0.720
2408674,2437.000,671,0.722
2408679,2437.000,670,0.720
2408684,2437.000,670,0.720
2408689,2437.000,670,0.720
2408694,2437.000,670,0.720
2408699,2437.000,670,0.720
2408704,2453.000,670,0.720
2408709,2453.000,670,0.720
2408714,2484.000,670,0.720
2408719,2484.000,670,0.720
2408724,2484.000,670,0.720
2408729,2484.000,670,0.720
2408734,2484.000,671,0.722
2408739,2484.000,670,0.720
2408744,2484.000,670,0.720
2408749,2500.000,670,0.720
2408754,2500.000,670,0.720
2408759,2500.000,670,0.720
2408764,2515.000,670,0.720
2408769,2515.000,670,0.720
2408774,2515.000,670,0.720
2408779,2515.000,671,0.722
2408784,2531.000,670,0.720
2408790,2562.000,670,0.720
2408795,2562.000,671,0.722
2408800,2562.000,670,0.720
2408805,2562.000,670,0.720
2408810,2562.000,670,0.720
2408815,2562.000,670,0.720
2408820,2562.000,670,0.720
2408825,2562.000,670,0.720
2408830,2578.000,671,0.722
2408835,2609.000,670,0.720
2408840,2609.000,671,0.722
2408845,2609.000,671,0.722
2408850,2609.000,671,0.722
2408855,2609.000,671,0.722
2408860,2609.000,670,0.720
2408865,2609.000,671,0.722
2408870,2609.000,671,0.722
2408875,2625.000,671,0.722
2408880,2625.000,671,0.722
2408885,2625.000,671,0.722
2408890,2640.000,670,0.720
2408895,2640.000,671,0.722
2408900,2640.000,671,0.722
2408905,2656.000,671,0.722
2408910,2656.000,671,0.722
2408915,2656.000,671,0.722
2408920,2687.000,671,0.722
2408925,2687.000,671,0.722
2408930,2687.000,672,0.723
2408935,2687.000,672,0.723
2408940,2687.000,671,0.722
2408945,2687.000,672,0.723
2408950,2687.000,671,0.722
2408955,2703.000,671,0.722
2408960,2703.000,671,0.722
2408965,2734.000,671,0.722
2408970,2734.000,671,0.722
2408975,2734.000,672,0.723
2408980,2734.000,672,0.723
2408985,2734.000,671,0.722
2408990,2734.000,672,0.723
2408995,2734.000,671,0.722
2409000,2750.000,671,0.722
2409005,2750.000,672,0.723
2409010,2750.000,671,0.722
2409015,2765.000,671,0.722
2409020,2765.000,671,0.722
2409025,2765.000,672,0.723
2409030,2781.000,671,0.722
2409035,2781.000,672,0.723
2409040,2812.000,672,0.723
2409046,2812.000,672,0.723
2409051,2812.000,672,0.723
2409056,2812.000,672,0.723
2409061,2812.000,672,0.723
2409066,2812.000,672,0.723
2409071,2812.000,672,0.723
2409076,2828.000,672,0.723
2409081,2828.000,672,0.723
2409086,2828.000,672,0.723
2409091,2828.000,672,0.723
2409096,2844.000,672,0.723
2409101,2859.000,672,0.723
2409106,2859.000,672,0.723
2409111,2859.000,672,0.723
2409116,2859.000,672,0.723
2409121,2859.000,672,0.723
2409126,2875.000,672,0.723
2409131,2875.000,672,0.723
2409136,2875.000,672,0.723
2409141,2890.000,672,0.723
2409146,2890.000,672,0.723
2409151,2890.000,672,0.723
2409156,2906.000,672,0.723
2409161,2906.000,672,0.723
2409166,2906.000,672,0.723
2409171,2922.000,672,0.723
2409176,2937.000,673,0.724
2409181,2937.000,673,0.724
2409186,2937.000,673,0.724
2409191,2937.000,673,0.724
2409196,2937.000,673,0.724
2409201,2937.000,672,0.723
2409206,2953.000,673,0.724
2409211,2953.000,673,0.724
2409216,2953.000,672,0.723
2409221,2969.000,673,0.724
2409226,2984.000,673,0.724
2409231,2984.000,673,0.724
2409236,2984.000,673,0.724
2409241,2984.000,672,0.723
2409246,2984.000,673,0.724
2409251,3000.000,672,0.723
2409256,3000.000,673,0.724
2409261,3000.000,672,0.723
2409266,3015.000,673,0.724
2409271,3015.000,673,0.724
2409276,3015.000,672,0.723
2409281,3031.000,673,0.724
2409286,3031.000,673,0.724
2409291,3031.000,673,0.724
2409296,3047.000,673,0.724
2409302,3062.000,673,0.724
2409307,3062.000,673,0.724
2409312,3062.000,673,0.724
2409317,3062.000,673,0.724
2409322,3062.000,673,0.724
2409327,3078.000,672,0.723
2409332,3078.000,673,0.724
2409337,3078.000,673,0.724
2409342,3094.000,673,0.724
2409347,3109.000,673,0.724
2409352,3109.000,673,0.724
2409357,3109.000,673,0.724
2409362,3109.000,673,0.724
2409367,3109.000,673,0.724
2409372,3109.000,673,0.724
2409377,3125.000,673,0.724
2409382,3125.000,673,0.724
2409387,3125.000,673,0.724
2409392,3140.000,674,0.725
2409397,3140.000,674,0.725
2409402,3140.000,673,0.724
2409407,3172.000,673,0.724
2409412,3172.000,674,0.725
2409417,3172.000,673,0.724
2409422,3172.000,673,0.724
2409427,3172.000,674,0.725
2409432,3172.000,674,0.725
2409437,3187.000,674,0.725
2409442,3187.000,674,0.725
2409447,3187.000,673,0.724
2409452,3203.000,674,0.725
2409457,3203.000,674,0.725
2409462,3203.000,674,0.725
2409467,3234.000,674,0.725
2409472,3234.000,674,0.725
2409477,3234.000,674,0.725
2409482,3234.000,674,0.725
2409487,3234.000,674,0.725
2409492,3234.000,674,0.725
2409497,3234.000,675,0.726
2409502,3250.000,674,0.725
2409507,3250.000,674,0.725
2409512,3250.000,673,0.724
2409517,3265.000,674,0.725
2409522,3265.000,674,0.725
2409527,3265.000,674,0.725
2409532,3281.000,675,0.726
