Time(ms),PCElapsed(ms),ADC,Voltage(V)
276651,3813.000,825,0.887
276656,3813.000,825,0.887
276661,3828.000,825,0.887
276666,3828.000,825,0.887
276671,3828.000,825,0.887
276676,3828.000,825,0.887
276681,3844.000,825,0.887
276686,3844.000,825,0.887
276691,3844.000,825,0.887
276696,3844.000,825,0.887
276701,3860.000,825,0.887
276706,3860.000,825,0.887
276711,3860.000,825,0.887
276716,3875.000,825,0.887
276721,3875.000,825,0.887
276726,3875.000,825,0.887
276731,3891.000,825,0.887
276736,3891.000,825,0.887
276741,3891.000,825,0.887
276746,3906.000,826,0.888
276751,3906.000,826,0.888
276756,3906.000,825,0.887
276761,3922.000,825,0.887
276766,3922.000,825,0.887
276771,3922.000,825,0.887
276776,3938.000,826,0.888
276781,3938.000,826,0.888
276786,3938.000,826,0.888
276791,3953.000,826,0.888
276796,3953.000,826,0.888
276801,3953.000,826,0.888
276806,3969.000,826,0.888
276811,3969.000,826,0.888
276816,3969.000,826,0.888
276822,3985.000,826,0.888
276827,3985.000,826,0.888
276832,3985.000,825,0.887
276837,4000.000,826,0.888
276842,4000.000,826,0.888
276847,4000.000,826,0.888
276852,4016.000,826,0.888
276857,4016.000,826,0.888
276862,4016.000,826,0.888
276867,4016.000,826,0.888
276872,4031.000,826,0.888
276877,4031.000,827,0.889
276882,4031.000,826,0.888
276887,4047.000,827,0.889
276892,4047.000,826,0.888
276897,4047.000,826,0.888
276902,4063.000,826,0.888
276907,4063.000,826,0.888
276912,4063.000,826,0.888
276917,4078.000,826,0.888
276922,4078.000,826,0.888
276927,4078.000,826,0.888
276932,4094.000,826,0.888
276937,4094.000,826,0.888
276942,4094.000,827,0.889
276947,4110.000,826,0.888
276952,4110.000,826,0.888
276957,4110.000,827,0.889
276962,4125.000,826,0.888
276967,4125.000,827,0.889
276972,4125.000,826,0.888
276977,4141.000,827,0.889
276982,4141.000,827,0.889
276987,4141.000,827,0.889
276992,4141.000,827,0.889
276997,4156.000,827,0.889
277002,4156.000,827,0.889
277007,4156.000,827,0.889
277012,4172.000,827,0.889
277017,4172.000,827,0.889
277022,4172.000,827,0.889
277027,4188.000,827,0.889
277032,4188.000,827,0.889
277037,4188.000,827,0.889
277042,4203.000,827,0.889
277047,4203.000,828,0.890
277052,4203.000,827,0.889
277057,4219.000,828,0.890
277062,4219.000,828,0.890
277067,4219.000,828,0.890
277072,4235.000,828,0.890
277078,4235.000,827,0.889
277083,4235.000,827,0.889
277088,4250.000,828,0.890
277093,4250.000,827,0.889
277098,4250.000,828,0.890
277103,4266.000,828,0.890
277108,4266.000,828,0.890
277113,4266.000,828,0.890
277118,4281.000,828,0.890
277123,4281.000,827,0.889
277128,4281.000,828,0.890
277133,4297.000,827,0.889
277138,4297.000,828,0.890
277143,4297.000,827,0.889
277148,4313.000,828,0.890
277153,4313.000,828,0.890
277158,4313.000,828,0.890
277163,4313.000,828,0.890
277168,4328.000,828,0.890
277173,4328.000,828,0.890
277178,4328.000,829,0.891
277183,4344.000,828,0.890
277188,4344.000,828,0.890
277193,4344.000,828,0.890
277198,4360.000,828,0.890
277203,4360.000,828,0.890
277208,4360.000,828,0.890
277213,4375.000,828,0.890
277218,4375.000,828,0.890
277223,4375.000,828,0.890
277228,4391.000,828,0.890
277233,4391.000,829,0.891
277238,4391.000,828,0.890
277243,4406.000,828,0.890
277248,4406.000,828,0.890
277253,4406.000,829,0.891
277258,4422.000,829,0.891
277263,4422.000,829,0.891
277268,4422.000,828,0.890
277273,4438.000,829,0.891
277278,4438.000,829,0.891
277283,4438.000,829,0.891
277288,4453.000,829,0.891
277293,4453.000,829,0.891
277298,4453.000,829,0.891
277303,4469.000,829,0.891
277308,4469.000,829,0.891
