Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
1485.000,673,0.724,0.723909
1485.000,673,0.724,0.723909
1485.000,673,0.724,0.724000
1500.000,673,0.724,0.724000
1500.000,673,0.724,0.724000
1500.000,673,0.724,0.724000
1516.000,673,0.724,0.724000
1516.000,673,0.724,0.724000
1516.000,673,0.724,0.724091
1532.000,673,0.724,0.724182
1532.000,673,0.724,0.724273
1532.000,673,0.724,0.724455
1547.000,673,0.724,0.724545
1547.000,674,0.725,0.724636
1547.000,674,0.725,0.724818
1547.000,674,0.725,0.724909
1563.000,675,0.726,0.725091
1563.000,674,0.725,0.725182
1578.000,674,0.725,0.725273
1578.000,675,0.726,0.725364
1578.000,674,0.725,0.725455
1594.000,675,0.726,0.725545
1594.000,674,0.725,0.725545
1594.000,674,0.725,0.725636
1594.000,675,0.726,0.725727
1610.000,675,0.726,0.725636
1610.000,675,0.726,0.725636
1610.000,675,0.726,0.725545
1625.000,675,0.726,0.725545
1625.000,675,0.726,0.725636
1625.000,674,0.725,0.725636
1641.000,674,0.725,0.725636
1641.000,674,0.725,0.725636
1641.000,674,0.725,0.725636
1657.000,675,0.726,0.725545
1657.000,675,0.726,0.725545
1657.000,675,0.726,0.725636
1672.000,675,0.726,0.725727
1672.000,675,0.726,0.725909
1672.000,674,0.725,0.726000
1688.000,675,0.726,0.725909
1688.000,675,0.726,0.725909
1703.000,675,0.726,0.725909
1703.000,676,0.727,0.725909
1703.000,675,0.726,0.725909
1703.000,674,0.725,0.726000
1719.000,675,0.726,0.726000
1719.000,675,0.726,0.726000
1719.000,675,0.726,0.726000
1719.000,675,0.726,0.725909
1735.000,675,0.726,0.725909
1735.000,675,0.726,0.726000
1735.000,675,0.726,0.726000
1750.000,675,0.726,0.726000
1750.000,675,0.726,0.726000
1750.000,675,0.726,0.726000
1766.000,675,0.726,0.726091
1766.000,675,0.726,0.726273
1766.000,675,0.726,0.726364
1782.000,675,0.726,0.726455
1782.000,675,0.726,0.726545
1782.000,676,0.727,0.726727
1797.000,677,0.728,0.726909
1813.000,676,0.727,0.727091
1813.000,676,0.727,0.727273
1813.000,676,0.727,0.727364
1813.000,677,0.728,0.727545
