Time(ms),PCElapsed(ms),ADC,Voltage(V)
135414,3406.000,585,0.629
135419,3422.000,584,0.628
135424,3422.000,585,0.629
135429,3422.000,584,0.628
135434,3437.000,584,0.628
135439,3437.000,585,0.629
135444,3437.000,584,0.628
135449,3453.000,585,0.629
135454,3453.000,584,0.628
135459,3453.000,584,0.628
135464,3469.000,584,0.628
135469,3469.000,584,0.628
135474,3469.000,584,0.628
135479,3484.000,584,0.628
135484,3484.000,585,0.629
135489,3484.000,584,0.628
135494,3500.000,588,0.632
135499,3500.000,587,0.631
135504,3500.000,587,0.631
135510,3515.000,587,0.631
135515,3515.000,587,0.631
135520,3515.000,587,0.631
135525,3531.000,587,0.631
135530,3531.000,587,0.631
135535,3531.000,586,0.630
135540,3547.000,587,0.631
135545,3547.000,587,0.631
135550,3547.000,587,0.631
135555,3547.000,587,0.631
135560,3562.000,587,0.631
135565,3562.000,587,0.631
135570,3562.000,587,0.631
135575,3578.000,587,0.631
135580,3578.000,587,0.631
135585,3578.000,587,0.631
135590,3594.000,587,0.631
135595,3594.000,589,0.633
135600,3594.000,589,0.633
135605,3609.000,589,0.633
135610,3609.000,589,0.633
135615,3609.000,590,0.634
135620,3625.000,590,0.634
135625,3625.000,590,0.634
135630,3625.000,589,0.633
135635,3640.000,590,0.634
135640,3640.000,589,0.633
135645,3640.000,590,0.634
135650,3656.000,589,0.633
135655,3656.000,590,0.634
135660,3656.000,589,0.633
135665,3672.000,589,0.633
135670,3672.000,590,0.634
135675,3672.000,590,0.634
135680,3672.000,590,0.634
135685,3687.000,589,0.633
135690,3687.000,589,0.633
135695,3687.000,591,0.635
135700,3703.000,592,0.637
135705,3703.000,592,0.637
135710,3703.000,592,0.637
135715,3719.000,592,0.637
135720,3719.000,591,0.635
135725,3719.000,592,0.637
135730,3734.000,592,0.637
135735,3734.000,592,0.637
135740,3734.000,592,0.637
135745,3750.000,592,0.637
135750,3750.000,592,0.637
135755,3750.000,592,0.637
135760,3765.000,592,0.637
135766,3765.000,592,0.637
135771,3765.000,592,0.637
135776,3781.000,592,0.637
135781,3781.000,592,0.637
135786,3781.000,592,0.637
135791,3797.000,592,0.637
135796,3797.000,592,0.637
135801,3797.000,594,0.639
135806,3812.000,595,0.640
135811,3812.000,594,0.639
135816,3812.000,594,0.639
135821,3828.000,594,0.639
135826,3828.000,594,0.639
135831,3828.000,594,0.639
135836,3844.000,594,0.639
135841,3844.000,595,0.640
135846,3844.000,594,0.639
135851,3844.000,595,0.640
135856,3859.000,594,0.639
135861,3859.000,594,0.639
135866,3859.000,594,0.639
135871,3875.000,594,0.639
135876,3875.000,594,0.639
135881,3875.000,594,0.639
135886,3890.000,594,0.639
135891,3890.000,594,0.639
135896,3890.000,594,0.639
135901,3906.000,597,0.642
135906,3906.000,597,0.642
135911,3906.000,597,0.642
135916,3922.000,597,0.642
135921,3922.000,597,0.642
135926,3922.000,597,0.642
135931,3937.000,597,0.642
135936,3937.000,597,0.642
135941,3937.000,597,0.642
135946,3953.000,597,0.642
135951,3953.000,597,0.642
135956,3953.000,597,0.642
135961,3969.000,597,0.642
135966,3969.000,597,0.642
135971,3969.000,597,0.642
135976,3984.000,597,0.642
135981,3984.000,597,0.642
135986,3984.000,596,0.641
135991,3984.000,597,0.642
135996,4000.000,597,0.642
136001,4000.000,598,0.643
136006,4000.000,599,0.644
136011,4015.000,599,0.644
136016,4015.000,599,0.644
136022,4015.000,600,0.645
136027,4031.000,599,0.644
136032,4031.000,599,0.644
136037,4031.000,599,0.644
136042,4047.000,599,0.644
136047,4047.000,599,0.644
136052,4047.000,599,0.644
136057,4062.000,599,0.644
136062,4062.000,600,0.645
136067,4062.000,600,0.645
136072,4078.000,600,0.645
136077,4078.000,600,0.645
136082,4078.000,599,0.644
136087,4094.000,599,0.644
136092,4094.000,600,0.645
136097,4094.000,600,0.645
136102,4109.000,600,0.645
136107,4109.000,602,0.647
136112,4109.000,601,0.646
136117,4125.000,601,0.646
136122,4125.000,602,0.647
136127,4125.000,601,0.646
136132,4140.000,601,0.646
136137,4140.000,602,0.647
136142,4140.000,602,0.647
136147,4156.000,602,0.647
136152,4156.000,602,0.647
136157,4156.000,601,0.646
136162,4156.000,602,0.647
136167,4172.000,601,0.646
136172,4172.000,601,0.646
136177,4172.000,602,0.647
136182,4187.000,602,0.647
136187,4187.000,601,0.646
136192,4187.000,602,0.647
136197,4203.000,602,0.647
136202,4203.000,602,0.647
136207,4203.000,604,0.649
136212,4219.000,604,0.649
136217,4219.000,604,0.649
136222,4219.000,604,0.649
136227,4234.000,604,0.649
136232,4234.000,604,0.649
136237,4234.000,604,0.649
136242,4250.000,604,0.649
136247,4250.000,604,0.649
136252,4250.000,604,0.649
136257,4265.000,604,0.649
136262,4265.000,604,0.649
136267,4265.000,604,0.649
136272,4281.000,604,0.649
136278,4281.000,604,0.649
136283,4281.000,604,0.649
136288,4297.000,604,0.649
136293,4297.000,604,0.649
136298,4297.000,604,0.649
136303,4312.000,604,0.649
136308,4312.000,606,0.652
136313,4312.000,606,0.652
136318,4328.000,606,0.652
136323,4328.000,606,0.652
136328,4328.000,606,0.652
136333,4328.000,606,0.652
136338,4344.000,606,0.652
136343,4344.000,606,0.652
136348,4344.000,606,0.652
136353,4359.000,606,0.652
136358,4359.000,606,0.652
136363,4359.000,606,0.652
136368,4375.000,606,0.652
136373,4375.000,606,0.652
136378,4375.000,606,0.652
136383,4390.000,606,0.652
136388,4390.000,606,0.652
136393,4390.000,606,0.652
136398,4406.000,606,0.652
136403,4406.000,606,0.652
136408,4406.000,606,0.652
136413,4422.000,608,0.654
136418,4422.000,608,0.654
136423,4422.000,608,0.654
136428,4437.000,608,0.654
136433,4437.000,608,0.654
136438,4437.000,608,0.654
136443,4453.000,608,0.654
136448,4453.000,608,0.654
136453,4453.000,608,0.654
136458,4453.000,608,0.654
136463,4469.000,608,0.654
136468,4469.000,609,0.655
136473,4469.000,608,0.654
136478,4484.000,608,0.654
136483,4484.000,608,0.654
136488,4484.000,608,0.654
136493,4500.000,608,0.654
136498,4500.000,608,0.654
136503,4500.000,608,0.654
136508,4515.000,608,0.654
136513,4515.000,611,0.657
136518,4515.000,611,0.657
136523,4531.000,611,0.657
136528,4531.000,610,0.656
136534,4531.000,611,0.657
136539,4547.000,610,0.656
136544,4547.000,611,0.657
136549,4547.000,611,0.657
136554,4562.000,610,0.656
136559,4562.000,610,0.656
136564,4562.000,610,0.656
136569,4578.000,610,0.656
136574,4578.000,610,0.656
136579,4578.000,610,0.656
136584,4594.000,611,0.657
136589,4594.000,611,0.657
136594,4594.000,611,0.657
136599,4609.000,611,0.657
136604,4609.000,610,0.656
136609,4609.000,610,0.656
136614,4625.000,613,0.659
136619,4625.000,613,0.659
136624,4625.000,613,0.659
136629,4625.000,613,0.659
136634,4640.000,613,0.659
136639,4640.000,613,0.659
136644,4640.000,613,0.659
136649,4656.000,612,0.658
136654,4656.000,613,0.659
136659,4656.000,613,0.659
136664,4672.000,613,0.659
136669,4672.000,613,0.659
136674,4672.000,612,0.658
136679,4687.000,612,0.658
136684,4687.000,613,0.659
136689,4687.000,612,0.658
136694,4703.000,613,0.659
136699,4703.000,612,0.658
136704,4703.000,612,0.658
136709,4719.000,612,0.658
136714,4719.000,613,0.659
136719,4719.000,615,0.661
136724,4734.000,615,0.661
136729,4734.000,615,0.661
136734,4734.000,615,0.661
136739,4750.000,615,0.661
136744,4750.000,615,0.661
136749,4750.000,615,0.661
136754,4750.000,615,0.661
136759,4765.000,615,0.661
136764,4765.000,615,0.661
136769,4781.000,615,0.661
136774,4781.000,615,0.661
136779,4781.000,615,0.661
136784,4781.000,615,0.661
136790,4797.000,614,0.660
136795,4797.000,614,0.660
136800,4797.000,615,0.661
136805,4812.000,615,0.661
136810,4812.000,615,0.661
136815,4812.000,615,0.661
136820,4828.000,617,0.663
136825,4828.000,617,0.663
136830,4828.000,617,0.663
136835,4844.000,617,0.663
136840,4844.000,617,0.663
136845,4844.000,617,0.663
136850,4859.000,617,0.663
136855,4859.000,617,0.663
